participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_imagelinks
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","ex9","19","","in progress","undefined","undefined","undefined","5.36","Look at the image carefully, then answer the questions below.","undefined","undefined","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","ex9","19","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","introduction2","20","","in progress","undefined","undefined","undefined","5.36","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","introduction2","20","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","choice1","21","","in progress","undefined","undefined","undefined","5.36","After performing the action 'Pivot around node X anti-clockwise' what would be the more appropriate outcome, image A or B?","undefined","undefined","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","choice1","21","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","choice2","22","","in progress","undefined","undefined","undefined","5.36","After performing the action 'Straigten nodes' would you expect the machine to produce image A, B or C?","undefined","undefined","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","choice2","22","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","introduction3","23","","in progress","undefined","undefined","undefined","5.36","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","introduction3","23","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","label2","24","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/base2.png,labeling/outside_labeling/with_outside2.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","label2","24","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","spring_2","25","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/spring/spring_label_2.png,labeling/spring/spring_label_1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","spring_2","25","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_2_2","26","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex1_sliders/no_slider.png,labeling/sliders/ex1_sliders/sameside_hor.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_2_2","26","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_2_1","27","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex2_sliders/no_slider.png,labeling/sliders/ex2_sliders/sameside1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_2_1","27","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_2_2","28","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex2_sliders/no_slider.png,labeling/sliders/ex2_sliders/sameside_hor.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_2_2","28","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_1_2","29","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex1_sliders/hor2.png,labeling/sliders/ex1_sliders/no_slider.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_1_2","29","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_2_3","30","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/circles/small_3.png,labeling/outside_labeling/circles/small_1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_2_3","30","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_1_1","31","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex1_sliders/no_slider.png,labeling/sliders/ex1_sliders/hor1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_1_1","31","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_1_2","32","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex2_sliders/hor2.png,labeling/sliders/ex2_sliders/no_slider.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_1_2","32","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_1_3","33","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/circles/circle_3.png,labeling/outside_labeling/circles/circle_1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_1_3","33","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","label3","34","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/base3.png,labeling/outside_labeling/with_outside3.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","label3","34","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","label1","35","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/base1.png,labeling/outside_labeling/with_outside1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","label1","35","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_1_3","36","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex1_sliders/hor2.png,labeling/sliders/ex1_sliders/hor1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_1_3","36","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_1_3","37","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex2_sliders/hor1.png,labeling/sliders/ex2_sliders/hor2.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_1_3","37","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_2_1","38","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/circles/small_1.png,labeling/outside_labeling/circles/small_2.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_2_1","38","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","spring_3","39","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/spring/spring_label_1.png,labeling/spring/spring_label_3.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","spring_3","39","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_1_1","40","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex2_sliders/no_slider.png,labeling/sliders/ex2_sliders/hor1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_1_1","40","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_2_2","41","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/circles/small_2.png,labeling/outside_labeling/circles/small_3.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_2_2","41","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","spring_1","42","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/spring/spring_label_2.png,labeling/spring/spring_label_3.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","spring_1","42","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_2_1","43","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex1_sliders/no_slider.png,labeling/sliders/ex1_sliders/sameside1.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_2_1","43","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_1_2","44","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/circles/circle_2.png,labeling/outside_labeling/circles/circle_3.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_1_2","44","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","label4","45","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/base4.png,labeling/outside_labeling/with_outside4.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","label4","45","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_1_1","46","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/outside_labeling/circles/circle_1.png,labeling/outside_labeling/circles/circle_2.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","circle_1_1","46","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_2_3","47","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex2_sliders/sameside1.png,labeling/sliders/ex2_sliders/sameside_hor.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider2_2_3","47","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_2_3","48","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/sliders/ex1_sliders/sameside1.png,labeling/sliders/ex1_sliders/sameside_hor.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","slider1_2_3","48","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","introduction4","49","","in progress","undefined","undefined","undefined","5.36","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","introduction4","49","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate3_1","50","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/rotated/ex3_rotate/hor.png,labeling/rotated/ex3_rotate/rotate_min.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate3_1","50","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate2_1","51","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/rotated/ex2_rotate/hor.png,labeling/rotated/ex2_rotate/rotate_min.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate2_1","51","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate1_1","52","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/rotated/ex1_rotate/hor.png,labeling/rotated/ex1_rotate/rotate_min.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate1_1","52","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate3_2","53","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/rotated/ex3_rotate/rotate_plus.png,labeling/rotated/ex3_rotate/hor.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate3_2","53","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate2_2","54","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/rotated/ex2_rotate/rotate_plus.png,labeling/rotated/ex2_rotate/hor.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate2_2","54","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate1_2","55","","in progress","undefined","undefined","undefined","5.36","Choose the picture your prefer","undefined","undefined","undefined","undefined","undefined","labeling/rotated/ex1_rotate/hor.png,labeling/rotated/ex1_rotate/rotate_plus.png"
"78a1031c-7e70-4c8f-a0b1-b5a9b0cc7d7c","rotate1_2","55","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"922d8bfe-b45d-42bb-82c6-6686f843f35c","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"b16885e8-0271-416f-8a30-387052406b94","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[""Describe"",""study"",""Choose""]","undefined","undefined","undefined","undefined"
"c22c4729-f12c-40f9-b37c-d40c62fdeac7","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[""introduction"",""study"",""Describe"",""introduction2"",""Choose"",""introduction3"",""Label placement vibes"",""introduction4"",""Label placement rotation""]","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","consent","0","signature","completed","undefined","undefined","undefined","100.00","undefined","Your signature (either your name or initials)","Soeren (Test 2)","undefined","25637","25637","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","consent","0","accept","completed","undefined","undefined","undefined","100.00","undefined","Do you consent to the study and wish to continue?","Accept","undefined","25637","25637","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","consent","0","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":13,""keydown"":17,""keyup"":14,""mousemove"":47,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":2,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","introduction1","1","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","16050","16050","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","introduction1","1","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12","2","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","the purple and blue line have a bend on the left and not on the right. The purple line is vertical on the right but diagonal on the left. The stations West Ruislip and South Ruislip have a different symbol. There are tariff zones on the left. Some labels are on the other side of the line.","undefined","176658","176658","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12","2","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","bend the purple diagonal line upward","undefined","176658","176658","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12","2","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","make the part between West Harrow and Ruislip Horizontal on the blue and purple line","undefined","176658","176658","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12","2","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","176658","176658","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12","2","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":376,""keydown"":442,""keyup"":403,""mousemove"":70,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16","3","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","The right image has a bend at Casina de Pecchi","undefined","47401","47401","ex16/before.png,ex16/after.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16","3","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","straight the green line at casina to the right","undefined","47401","47401","ex16/before.png,ex16/after.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16","3","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","47401","47401","ex16/before.png,ex16/after.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16","3","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","47401","47401","ex16/before.png,ex16/after.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16","3","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":100,""keydown"":114,""keyup"":109,""mousemove"":26,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex5","4","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","left is a square, right is a triangle","undefined","32791","32791","undefined"
